matchup_index,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,batter,pitcher,bat_handR,pitch_type
473,68.83068,103.30179,30.06774,150.61621,-68.08109,126.756805,-23.970572,152.42612,-126.07568,259.7574,0.87925184,342.42734,140.34227,258.52676,408234,669212,1,FF
474,76.791534,101.41614,48.23319,142.34473,-70.20677,124.50007,-14.262513,154.42328,-122.658165,261.77603,4.639112,330.77203,139.09135,260.60962,682985,669212,0,CH
475,68.857864,103.29821,20.486305,153.26482,-70.504326,124.172134,-32.588696,149.73552,-129.17387,264.58255,7.0411773,331.5301,127.72087,254.788,668670,671106,1,FF
476,64.67182,103.62669,19.17549,153.54462,-76.30291,117.09387,-40.76422,146.30954,-133.08199,268.06458,3.7197733,337.69437,133.93282,254.3287,679529,671106,1,FF
477,69.051384,103.27226,35.72729,148.52591,-68.186066,126.64877,-16.365503,154.07974,-123.162186,267.12103,15.318551,335.53452,135.84561,251.05916,663837,671106,1,FF
478,70.1936,103.09947,33.19137,149.5131,-76.11733,117.34323,-32.159874,149.89096,-136.83292,261.5099,1.7214565,330.99347,126.42041,248.26534,670097,671106,1,FF
479,66.42618,103.54285,26.53163,151.71991,-69.80834,124.93443,-27.2377,151.51158,-133.0695,263.44104,7.2568307,332.7536,133.27617,248.99678,628451,671106,1,FF
480,66.08494,103.5652,21.303093,153.08066,-77.12188,115.97266,-38.722046,147.25024,-132.61166,268.4149,1.5965832,334.42328,129.12062,255.58939,595879,671106,1,CH
481,76.503174,101.515305,40.013985,146.66196,-57.463654,106.653275,-19.09404,153.56137,-120.8297,252.3121,8.99679,326.9169,131.7429,258.62576,682985,671106,0,ST
482,74.13316,102.23913,37.26184,147.88739,-58.253677,89.55603,-24.956528,152.16336,-115.94868,248.28084,3.860744,323.20602,134.08344,256.84174,681481,671106,0,ST
483,65.3121,103.60503,17.918467,153.79485,-76.96118,116.19539,-36.890877,148.04465,-133.81303,258.73392,-1.2829618,333.82645,128.30798,252.1288,668670,671106,1,CH
484,70.691505,103.01354,31.52114,150.11818,-69.9035,124.831184,-20.472496,153.26787,-131.4002,267.55594,10.002634,339.3114,139.76175,252.39705,408234,671106,1,FF
485,67.852806,103.41754,24.013935,152.4148,-74.34582,119.64136,-34.47163,149.02518,-126.44422,265.00012,-7.208031,325.40482,128.9594,256.94666,595879,675916,1,CU
486,67.270584,103.4749,22.244768,152.85892,-73.8789,120.2236,-31.426538,150.1514,-126.670006,258.39886,5.572783,329.30994,129.2612,253.7203,408234,675916,1,CU
487,66.94708,103.50305,27.179874,151.52887,-75.74899,117.833145,-31.713552,150.05026,-128.9731,267.1907,6.972751,338.2832,146.00494,256.4884,679529,663986,1,FF
488,68.26792,103.37137,26.553198,151.71364,-69.28002,125.502144,-21.939722,152.93185,-148.82733,261.4346,-9.854682,338.10876,126.89189,262.7987,682985,663986,0,FF
489,69.78476,103.16521,32.99177,149.58728,-71.717285,122.802734,-22.730276,152.74063,-127.67909,262.45422,6.9113903,338.92502,138.26373,254.2144,668670,680704,1,FF
490,74.57468,102.11639,37.32136,147.86198,-64.53798,106.82786,-22.096292,152.89456,-125.44176,246.2822,0.8279254,325.1783,142.90094,249.72498,656716,680704,0,SL
491,59.592995,103.43474,19.605986,153.45486,-76.06808,117.40912,-34.940487,148.84117,-132.97281,257.53958,-4.661886,325.35718,118.6813,241.79527,408234,680704,1,SL
492,63.22572,103.63785,23.906244,152.44287,-73.060814,121.22164,-30.772226,150.37808,-128.51375,268.12204,2.536106,333.81192,128.70554,255.83823,663837,676440,1,SL
493,77.11451,101.302155,42.279083,145.57338,-72.89413,121.421646,-18.160027,153.74814,-125.31492,257.25894,-0.77594423,329.38687,138.35349,257.9222,682985,676440,0,CH
494,76.77868,101.42062,40.782722,146.30075,-66.26811,128.5701,-16.090538,154.12743,-131.68056,252.52248,6.294444,332.38174,132.6208,258.0482,668731,676440,0,CU
495,78.89992,100.61479,48.655907,142.09415,-72.67424,121.68378,-14.535751,154.38138,-128.337,247.09723,0.04305614,324.91843,140.79945,254.90462,656716,676440,0,SL
496,64.779396,103.623764,15.280768,154.26299,-76.30381,117.09266,-41.295315,146.05524,-131.41107,261.41812,1.2751116,337.53238,126.00778,253.18237,595879,676440,1,SL
497,62.61845,103.626945,22.906914,152.69693,-77.54262,115.38298,-37.523167,147.7755,-131.05078,262.03052,-2.7309315,329.8341,119.91766,252.92532,679529,676440,1,SL
498,68.77904,103.308495,27.586977,151.40631,-74.31601,119.67882,-30.194277,150.57388,-129.2108,246.58475,-8.500424,329.30923,123.87257,259.8544,656716,676440,0,FF
499,79.55954,100.33561,45.174664,144.07182,-68.98992,125.80997,-19.02968,153.57455,-127.03653,260.53827,-1.670011,331.20993,137.19229,257.5524,682985,676440,0,SL
500,69.746735,103.1711,25.95487,151.88568,-73.284485,120.95151,-24.729446,152.22488,-138.97891,248.56136,-19.03503,328.70084,123.32291,261.11798,668731,676440,0,FF
501,61.924965,103.60321,18.167223,153.74673,-74.41841,119.54997,-36.88633,148.04655,-127.158165,260.7678,1.4833512,324.11722,124.373924,248.0841,670097,661403,1,SL
502,74.35056,102.17938,40.70496,146.33768,-70.72295,123.929214,-20.90356,153.17169,-128.21667,239.59453,-2.3469844,313.70383,120.43225,253.12514,656716,661403,0,FC
503,71.841354,102.79019,39.81512,146.75403,-61.620567,132.80426,-10.336323,154.936,-119.76363,260.5299,15.348079,333.43933,143.7603,254.1161,595879,661403,1,FC
